Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_10004.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7953.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7962.JPEG, Bits: 8, Size: (800, 534), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7969.JPEG, Bits: 8, Size: (272, 404), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7976.JPEG, Bits: 8, Size: (400, 270), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7977.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7982.JPEG, Bits: 8, Size: (247, 370), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_799.JPEG, Bits: 8, Size: (500, 371), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7996.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7997.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8.JPEG, Bits: 8, Size: (448, 210), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_801.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8025.JPEG, Bits: 8, Size: (144, 144), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8034.JPEG, Bits: 8, Size: (342, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8035.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8044.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_806.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8061.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8069.JPEG, Bits: 8, Size: (245, 175), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8072.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8076.JPEG, Bits: 8, Size: (500, 351), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8080.JPEG, Bits: 8, Size: (133, 100), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8083.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8084.JPEG, Bits: 8, Size: (257, 180), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_809.JPEG, Bits: 8, Size: (160, 107), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_810.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8104.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8109.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_811.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8112.JPEG, Bits: 8, Size: (427, 450), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8115.JPEG, Bits: 8, Size: (137, 91), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8121.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8131.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8133.JPEG, Bits: 8, Size: (116, 180), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8153.JPEG, Bits: 8, Size: (160, 112), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_816.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8165.JPEG, Bits: 8, Size: (459, 398), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8166.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8169.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_817.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8170.JPEG, Bits: 8, Size: (216, 159), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8171.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8178.JPEG, Bits: 8, Size: (500, 361), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8185.JPEG, Bits: 8, Size: (438, 284), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8187.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8189.JPEG, Bits: 8, Size: (172, 250), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8197.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8199.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8200.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8205.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_822.JPEG, Bits: 8, Size: (225, 300), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8221.JPEG, Bits: 8, Size: (500, 352), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8229.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8235.JPEG, Bits: 8, Size: (337, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_826.JPEG, Bits: 8, Size: (439, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8261.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8262.JPEG, Bits: 8, Size: (500, 330), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8290.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8294.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8298.JPEG, Bits: 8, Size: (210, 313), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8313.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8320.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8324.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8330.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_84.JPEG, Bits: 8, Size: (434, 313), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_844.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_847.JPEG, Bits: 8, Size: (933, 699), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8516.JPEG, Bits: 8, Size: (322, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_852.JPEG, Bits: 8, Size: (400, 297), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8531.JPEG, Bits: 8, Size: (500, 312), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8575.JPEG, Bits: 8, Size: (500, 321), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_859.JPEG, Bits: 8, Size: (800, 532), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_86.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8705.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_876.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_877.JPEG, Bits: 8, Size: (100, 75), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8778.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8809.JPEG, Bits: 8, Size: (500, 334), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_881.JPEG, Bits: 8, Size: (505, 412), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8827.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8873.JPEG, Bits: 8, Size: (500, 334), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_89.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8900.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_891.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8925.JPEG, Bits: 8, Size: (500, 334), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_894.JPEG, Bits: 8, Size: (500, 334), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_8981.JPEG, Bits: 8, Size: (500, 313), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9071.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_908.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_920.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9291.JPEG, Bits: 8, Size: (500, 334), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_936.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9408.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_945.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_946.JPEG, Bits: 8, Size: (351, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9472.JPEG, Bits: 8, Size: (240, 200), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_95.JPEG, Bits: 8, Size: (500, 339), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9500.JPEG, Bits: 8, Size: (320, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_953.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_955.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9554.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_956.JPEG, Bits: 8, Size: (500, 362), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9572.JPEG, Bits: 8, Size: (500, 307), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_96.JPEG, Bits: 8, Size: (845, 434), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9618.JPEG, Bits: 8, Size: (240, 180), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_962.JPEG, Bits: 8, Size: (100, 75), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9685.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9700.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9742.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9830.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_987.JPEG, Bits: 8, Size: (800, 658), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_990.JPEG, Bits: 8, Size: (500, 374), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9908.JPEG, Bits: 8, Size: (309, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_995.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_998.JPEG, Bits: 8, Size: (500, 333), Format:JPEGC:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:739: UserWarning: Possibly corrupt EXIF data.  Expecting to read 19660800 bytes but only got 0. Skipping tag 0
  " Skipping tag %s" % (size, len(data), tag))
C:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:739: UserWarning: Possibly corrupt EXIF data.  Expecting to read 18481152 bytes but only got 0. Skipping tag 0
  " Skipping tag %s" % (size, len(data), tag))
C:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:739: UserWarning: Possibly corrupt EXIF data.  Expecting to read 37093376 bytes but only got 0. Skipping tag 0
  " Skipping tag %s" % (size, len(data), tag))
C:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:739: UserWarning: Possibly corrupt EXIF data.  Expecting to read 39976960 bytes but only got 0. Skipping tag 0
  " Skipping tag %s" % (size, len(data), tag))
C:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:739: UserWarning: Possibly corrupt EXIF data.  Expecting to read 34865152 bytes but only got 0. Skipping tag 0
  " Skipping tag %s" % (size, len(data), tag))
C:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:756: UserWarning: Corrupt EXIF data.  Expecting to read 12 bytes but only got 10. 
  warnings.warn(str(msg))
C:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:739: UserWarning: Possibly corrupt EXIF data.  Expecting to read 2555904 bytes but only got 0. Skipping tag 0
  " Skipping tag %s" % (size, len(data), tag))

Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_9984.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Args:['python', 'validate_image.py', 'validate', '-d', 'e:\\code\\imagenet-data\\imagenet\\ILSVRC\\Data\\CLS-LOC\\train\\n01871265']
